datetime,commission,exec_id,last_price,last_quantity,order_book_id,order_id,position_effect,side,symbol,tax,trading_datetime,transaction_cost
2014-03-03 15:00:00,821.5551999999999,15964704670031,4.52,227200.0,600439.XSHG,15964704670116,OPEN,BUY,瑞贝卡,0.0,2014-03-03 15:00:00,821.5551999999999
2014-03-03 15:00:00,728.7152,15964704670032,7.34,124100.0,600449.XSHG,15964704670119,OPEN,BUY,宁夏建材,0.0,2014-03-03 15:00:00,728.7152
2014-03-03 15:00:00,1951.4776000000002,15964704670033,12.07,202100.0,600456.XSHG,15964704670122,OPEN,BUY,宝钛股份,0.0,2014-03-03 15:00:00,1951.4776000000002
2014-03-03 15:00:00,926.8992000000001,15964704670034,5.96,194400.0,600470.XSHG,15964704670125,OPEN,BUY,*ST六化,0.0,2014-03-03 15:00:00,926.8992000000001
2014-03-03 15:00:00,592.3984,15964704670035,3.47,213400.0,600491.XSHG,15964704670128,OPEN,BUY,龙元建设,0.0,2014-03-03 15:00:00,592.3984
2014-03-03 15:00:00,1620.7104000000002,15964704670036,3.76,538800.0,600503.XSHG,15964704670135,OPEN,BUY,华丽家族,0.0,2014-03-03 15:00:00,1620.7104000000002
2014-03-03 15:00:00,791.44,15964704670037,6.5,152200.0,600545.XSHG,15964704670138,OPEN,BUY,卓郎智能,0.0,2014-03-03 15:00:00,791.44
2014-03-03 15:00:00,1697.28,15964704670038,3.25,652800.0,600575.XSHG,15964704670145,OPEN,BUY,淮河能源,0.0,2014-03-03 15:00:00,1697.28
2014-03-03 15:00:00,83.9864,15964704670039,3.79,27700.0,600581.XSHG,15964704670147,OPEN,BUY,八一钢铁,0.0,2014-03-03 15:00:00,83.9864
2014-03-03 15:00:00,2221.2056000000002,15964704670040,10.97,253100.0,600596.XSHG,15964704670151,OPEN,BUY,新安股份,0.0,2014-03-03 15:00:00,2221.2056000000002
2014-03-03 15:00:00,564.408,15964704670041,20.1,35100.0,600640.XSHG,15964704670153,OPEN,BUY,号百控股,0.0,2014-03-03 15:00:00,564.408
2014-03-03 15:00:00,3986.976,15964704670042,27.92,178500.0,600645.XSHG,15964704670157,OPEN,BUY,中源协和,0.0,2014-03-03 15:00:00,3986.976
2014-03-03 15:00:00,1140.9024,15964704670043,4.07,350400.0,600683.XSHG,15964704670162,OPEN,BUY,京投发展,0.0,2014-03-03 15:00:00,1140.9024
2014-03-03 15:00:00,982.1352,15964704670044,17.87,68700.0,600685.XSHG,15964704670165,OPEN,BUY,中船防务,0.0,2014-03-03 15:00:00,982.1352
2014-03-03 15:00:00,1036.516,15964704670045,6.43,201500.0,600720.XSHG,15964704670168,OPEN,BUY,祁连山,0.0,2014-03-03 15:00:00,1036.516
2014-03-03 15:00:00,1174.1544000000001,15964704670046,5.13,286100.0,600737.XSHG,15964704670173,OPEN,BUY,中粮糖业,0.0,2014-03-03 15:00:00,1174.1544000000001
2014-03-03 15:00:00,766.3872,15964704670047,11.74,81600.0,600770.XSHG,15964704670176,OPEN,BUY,综艺股份,0.0,2014-03-03 15:00:00,766.3872
2014-03-03 15:00:00,1359.6176,15964704670048,7.37,230600.0,600797.XSHG,15964704670180,OPEN,BUY,浙大网新,0.0,2014-03-03 15:00:00,1359.6176
2014-03-03 15:00:00,2728.5984000000003,15964704670049,4.84,704700.0,600812.XSHG,15964704670188,OPEN,BUY,华北制药,0.0,2014-03-03 15:00:00,2728.5984000000003
2014-03-03 15:00:00,1043.3552,15964704670050,3.58,364300.0,600815.XSHG,15964704670193,OPEN,BUY,*ST厦工,0.0,2014-03-03 15:00:00,1043.3552
2014-03-03 15:00:00,537.7056,15964704670051,14.18,47400.0,600816.XSHG,15964704670196,OPEN,BUY,*ST安信,0.0,2014-03-03 15:00:00,537.7056
2014-03-03 15:00:00,1721.4912000000002,15964704670052,7.26,296400.0,600829.XSHG,15964704670200,OPEN,BUY,人民同泰,0.0,2014-03-03 15:00:00,1721.4912000000002
2014-03-03 15:00:00,3234.6000000000004,15964704670053,13.5,299500.0,600894.XSHG,15964704670205,OPEN,BUY,广日股份,0.0,2014-03-03 15:00:00,3234.6000000000004
2014-03-03 15:00:00,599.84,15964704670054,8.15,92000.0,601011.XSHG,15964704670207,OPEN,BUY,宝泰隆,0.0,2014-03-03 15:00:00,599.84
2014-03-03 15:00:00,3014.016,15964704670055,7.52,501000.0,601519.XSHG,15964704670213,OPEN,BUY,大智慧,0.0,2014-03-03 15:00:00,3014.016
2014-03-03 15:00:00,2361.2184,15964704670056,9.09,324700.0,601908.XSHG,15964704670218,OPEN,BUY,京运通,0.0,2014-03-03 15:00:00,2361.2184
2014-03-03 15:00:00,950.6640000000001,15964704670057,7.15,166200.0,601999.XSHG,15964704670222,OPEN,BUY,出版传媒,0.0,2014-03-03 15:00:00,950.6640000000001
2014-03-03 15:00:00,1063.0272,15964704670058,14.57,91200.0,603001.XSHG,15964704670225,OPEN,BUY,奥康国际,0.0,2014-03-03 15:00:00,1063.0272
2014-04-01 15:00:00,1535.808,15964704670059,11.4,168400.0,000951.XSHE,15964704670227,CLOSE,SELL,中国重汽,1919.76,2014-04-01 15:00:00,3455.568
2014-04-01 15:00:00,1588.8712,15964704670060,9.59,207100.0,000962.XSHE,15964704670228,CLOSE,SELL,东方钽业,1986.089,2014-04-01 15:00:00,3574.9602
2014-04-01 15:00:00,536.316,15964704670061,11.95,56100.0,002050.XSHE,15964704670229,CLOSE,SELL,三花智控,670.395,2014-04-01 15:00:00,1206.711
2014-04-01 15:00:00,2435.7696,15964704670062,18.21,167200.0,002056.XSHE,15964704670230,CLOSE,SELL,横店东磁,3044.712,2014-04-01 15:00:00,5480.4816
2014-04-01 15:00:00,1754.3328000000001,15964704670063,4.07,538800.0,600503.XSHG,15964704670231,CLOSE,SELL,华丽家族,2192.916,2014-04-01 15:00:00,3947.2488000000003
2014-04-01 15:00:00,1968.8448,15964704670064,3.77,652800.0,600575.XSHG,15964704670232,CLOSE,SELL,淮河能源,2461.056,2014-04-01 15:00:00,4429.9008
2014-04-01 15:00:00,1086.488,15964704670065,6.74,201500.0,600720.XSHG,15964704670233,CLOSE,SELL,祁连山,1358.1100000000001,2014-04-01 15:00:00,2444.598
2014-04-01 15:00:00,2824.4376,15964704670066,5.01,704700.0,600812.XSHG,15964704670235,CLOSE,SELL,华北制药,3530.547,2014-04-01 15:00:00,6354.9846
2014-04-01 15:00:00,520.2624000000001,15964704670067,13.72,47400.0,600816.XSHG,15964704670236,CLOSE,SELL,*ST安信,650.328,2014-04-01 15:00:00,1170.5904
2014-04-01 15:00:00,3131.572,15964704670068,13.07,299500.0,600894.XSHG,15964704670237,CLOSE,SELL,广日股份,3914.465,2014-04-01 15:00:00,7046.037
